umap, ,,UMAPClustering
57.11515,-9.0696945,178.98512,5
61.82261,-2.1946936,166.48303,1
62.461205,-3.703267,171.54224,5
56.94896,-1.9565468,170.6441,5
51.862183,2.9927287,162.05127,1
47.492203,-1.9214703,172.45999,26
58.859596,-2.5937676,168.58115,1
59.34053,-6.404133,172.90651,5
48.77822,-1.0896896,166.29956,16
56.77792,-4.3074656,173.72708,5
63.094223,-1.367827,166.53627,1
61.932865,-6.278034,171.16972,5
52.076027,-1.6930438,169.82361,1
59.58539,0.14656563,163.05595,1
55.450577,-2.2026765,166.5973,1
61.024075,-21.408459,159.71619,9
55.070114,-4.317041,171.37968,5
52.30668,-3.154101,174.74959,5
52.5438,0.022350721,170.2793,5
53.321243,-0.27368206,169.03055,1
50.844467,1.3191109,161.80664,1
46.626297,-68.26474,153.4649,31
64.56041,-7.871662,160.18103,1
44.596985,-0.0023922974,169.87564,16
58.946377,0.6059284,169.63446,1
53.952335,-0.09344984,173.7204,5
59.31406,1.0594933,156.69148,1
52.314114,-3.187358,172.54285,5
58.547405,1.5561903,168.23683,1
58.215515,0.868873,162.3384,1
57.106255,1.5126609,164.16013,1
55.39646,0.27216756,172.03488,5
55.713295,-1.6878633,172.85265,5
61.99341,-1.5084736,163.44196,1
58.82811,-0.4234479,164.40076,1
44.961693,1.4319644,165.90244,16
55.249943,-2.3988576,173.36745,5
51.50918,3.2583146,166.21352,1
50.588154,-0.6756325,166.23624,1
52.655754,-2.5024362,174.60675,5
55.745792,-0.35617042,166.29465,1
51.873177,1.2742221,176.50943,5
50.738045,2.478082,157.9415,1
54.48933,-1.3853986,170.65356,5
51.373146,0.58046544,166.20047,1
52.501472,1.0322694,167.49454,1
51.98095,4.1984825,163.81493,1
49.258255,2.745435,162.95357,16
53.42929,-0.100369275,174.21739,5
64.59748,-2.6438522,150.84389,1
66.736206,-5.998708,163.21545,1
57.59098,-2.1357398,166.10548,1
37.62857,-14.439764,166.61821,10
42.983517,0.11352759,165.5723,16
56.479797,-0.4145485,168.21991,1
58.313103,3.5294452,155.07887,1
56.537975,1.6768922,162.58757,1
51.006287,2.469571,160.22153,1
49.764713,2.6002061,160.77966,16
49.873528,2.035775,154.58047,16
60.371574,-1.4709301,160.37627,1
52.775055,0.9493302,165.51343,1
49.73729,4.49872,165.61552,16
61.18225,0.52832,159.15982,1
52.495995,2.317541,158.60016,1
52.477325,2.552168,164.39362,1
54.936935,1.3494499,156.56735,1
54.42138,-10.833256,170.22157,19
57.834377,-7.1914983,181.07419,5
59.432037,-2.697486,155.59038,1
48.36982,4.2056556,155.7407,16
36.616993,-3.8852887,152.64505,16
62.94643,-6.74468,138.83963,3
59.960533,-2.1175117,159.6781,1
56.521374,1.7857785,159.49854,1
53.817833,2.885744,162.36841,1
44.507427,3.276753,154.42027,16
55.07115,1.0027645,151.0768,1
56.832016,-0.6244316,159.09024,1
60.84559,-2.1614256,154.98355,1
52.18182,5.3693004,153.13048,1
45.390606,-0.27740973,168.64885,16
61.51613,-2.3915534,157.30196,1
54.725143,1.8277861,161.98697,1
53.13398,-0.4323347,159.20694,1
48.601532,3.043015,157.85803,16
59.674515,3.154614,156.13533,1
47.804092,2.5991833,163.47318,16
52.40928,5.1021614,152.5456,1
50.93014,3.4734368,151.84644,1
58.88936,1.5878286,156.60909,1
35.474598,5.629267,155.51965,16
58.446194,2.14376,149.62537,3
61.09223,-7.211456,175.36179,5
62.42104,-2.3973844,152.4831,1
54.349037,5.3556733,154.78873,1
56.42077,1.0880291,157.11533,1
52.142563,4.5124297,152.50784,1
52.817924,1.5393246,147.8138,3
52.66465,4.7263865,152.39038,1
50.388737,4.0177345,160.70036,1
53.084908,2.689022,155.60434,1
60.42124,1.828159,150.65492,1
57.792015,0.55700564,144.087,3
32.364685,0.6573807,143.35324,17
58.15933,-0.30680954,147.40332,3
57.70252,4.9398723,150.89423,1
54.57844,2.0681171,144.30167,3
67.48715,-2.8985083,149.64796,3
54.341053,2.4579098,147.92343,3
70.45419,-4.1158037,155.85435,2
56.92465,1.3408496,149.61206,3
55.415707,3.5965846,146.62392,3
53.432625,-3.2218525,157.06082,1
56.061897,-1.8129076,152.51456,1
55.081253,1.5718539,149.74884,3
48.901764,3.8324003,155.71664,16
49.94202,4.4007215,148.87192,17
66.69032,-0.5306982,153.47949,1
50.204147,2.6513398,158.15436,1
58.215557,-1.0858123,145.00517,3
60.56143,1.8299098,154.03656,1
63.669315,-0.44093347,157.91147,1
61.21448,1.8793213,157.22456,1
53.177513,1.9427333,160.67163,1
66.941635,-10.34485,152.8925,9
58.298332,2.261805,148.99982,3
56.903423,-4.058805,141.7356,3
62.85799,-2.4939022,143.6592,3
61.664677,0.8017268,151.03555,1
67.02358,-20.134142,153.75578,9
55.323257,0.21652742,150.64882,1
57.339737,-3.586724,140.59138,3
64.90422,-3.211758,148.26245,3
63.928368,-4.28329,143.00049,3
56.52809,-0.56035733,141.00758,3
59.655422,-0.5253386,151.6373,1
67.49276,-3.7749145,143.6612,3
63.19071,0.44489118,153.17844,1
48.980682,0.04808683,143.21802,17
60.712795,-1.3482763,146.2669,3
65.31405,-0.25924218,147.62617,3
59.35429,-0.08991702,144.00787,3
60.26001,0.80544597,154.00069,1
54.19615,1.6529703,147.40604,3
60.207516,0.27597457,148.56123,3
58.898045,0.053260658,146.00766,3
47.58001,2.501265,139.69514,17
54.17781,2.3797426,148.5563,3
71.66657,-6.4180017,148.46005,4
64.2793,-3.740964,143.15227,3
57.7978,0.0055217794,148.02457,3
60.31734,1.91104,154.15863,1
50.39227,0.4179186,150.76675,1
53.731567,3.4310412,149.7661,3
60.414116,-0.7257943,147.22568,3
60.079155,0.23217839,148.92361,3
64.45965,-3.752986,146.2103,3
67.61661,-10.6606045,156.74536,9
63.310577,-4.2385607,151.79977,1
66.162704,-6.671479,139.13489,3
61.16064,-1.4287119,146.43546,3
63.82395,-5.1930933,139.80013,3
61.447044,-2.355599,144.15533,3
57.681496,-1.3109149,140.60178,3
60.30296,-1.7600251,142.14572,3
72.393845,-9.493322,149.80486,4
70.77191,-3.7503526,144.51685,4
67.58719,-2.4272008,156.69583,1
71.199234,-10.60658,144.67302,12
64.3078,-3.3397496,145.65149,3
69.58995,-8.249212,141.21533,3
61.219757,-3.0534923,148.2218,3
53.253056,1.2174739,147.27042,3
68.77712,-12.073335,139.43907,23
63.500675,-5.4167814,152.75688,1
66.291885,-1.5315971,149.79465,3
62.871544,-3.0617704,146.18613,3
60.716522,-1.0648102,150.8402,1
74.067505,-10.42931,146.17378,12
61.99008,-0.07870271,145.31345,3
69.03107,-6.1632957,142.64723,3
65.67957,-7.144273,146.61508,3
76.90184,-11.630726,152.65947,6
63.368687,-4.9149365,145.39508,3
70.34791,-12.569277,143.26646,12
73.91545,-6.4602222,145.82617,4
62.99255,-7.577059,136.43027,3
61.912197,3.5838902,148.39548,3
53.638237,-6.1465826,150.36026,1
72.03266,-5.6958685,153.76414,2
76.86753,-22.795303,141.34561,12
71.61307,-8.670069,146.0773,4
70.604324,-7.9706287,145.07472,4
70.082054,-9.465492,147.59503,4
69.11368,-8.91297,144.73949,3
68.14353,-1.7496496,150.58188,1
74.12611,-11.20738,148.19308,12
73.86447,-7.687423,142.16716,4
69.8265,-5.1310825,145.07892,3
73.42001,-9.600488,145.76529,4
69.194084,-9.656166,142.27213,3
77.33058,-23.837055,144.0541,12
66.89672,-8.885001,142.27614,3
64.90094,-14.600616,146.53111,23
75.52308,-7.9415836,151.59848,2
73.63353,-13.505813,156.62445,6
68.54415,-26.452114,163.99384,9
71.735115,-12.252239,143.53824,12
55.749584,1.2411867,146.67322,3
70.54832,-9.108307,148.24298,4
74.3303,-10.793552,152.37784,6
72.39404,-14.01296,158.05045,6
74.60464,-9.617469,150.77173,2
85.583046,-18.055908,150.82953,6
75.01796,-11.917744,153.19583,6
78.94727,-24.905195,140.76817,12
77.28075,-13.468223,150.05078,6
80.09223,-17.994379,155.31313,6
77.825226,-19.751291,139.0645,12
77.825424,-16.156618,143.80942,12
73.64504,-11.731503,148.17809,12
72.433846,-17.489658,141.93416,12
72.99491,-10.485171,147.04953,12
71.61726,-10.042976,148.81259,12
76.07536,-17.695578,143.90347,12
74.56075,-14.924625,149.63977,12
74.97832,-10.787606,148.72263,12
80.735435,-23.165195,150.55035,6
77.05751,-12.203272,150.2115,6
64.80182,-2.1402674,156.12149,1
78.81329,-17.791374,150.68323,6
71.410835,-9.22152,144.99074,4
80.825226,-18.73693,151.95398,6
78.3689,-14.949759,149.93834,12
73.308075,-8.308893,145.61363,4
70.65682,-7.8474407,143.05344,4
78.21058,-10.02131,153.88612,6
67.426926,-35.59701,146.46808,33
81.08421,-27.955936,153.10732,6
78.84886,-16.232319,149.84387,12
82.27635,-26.993286,137.84998,12
78.44154,-18.116705,153.71855,6
77.72825,-15.987659,158.50717,6
74.09,-11.413651,150.88419,6
78.76752,-14.069717,163.88934,6
75.09818,-15.640858,143.94308,12
79.58613,-17.238997,152.59634,6
72.92397,-12.221832,145.3804,12
71.8666,-12.297798,140.57843,12
83.18096,-28.142214,151.80357,6
72.73016,-6.8989463,151.57716,2
82.48932,-29.553068,144.30396,12
77.05264,-16.546371,147.79579,12
74.73157,-12.381716,146.05907,12
75.84066,-13.52165,154.95708,6
75.123276,-7.981264,145.69249,4
80.509476,-19.924648,151.73589,6
81.62525,-22.435757,152.39313,6
71.709526,-6.368144,153.73796,2
84.24837,-27.450268,154.26268,6
70.76909,-7.426468,150.42514,2
79.08186,-14.304357,153.67361,6
76.06796,-10.941501,158.54587,6
81.73,-25.47955,147.50162,12
82.63249,-39.68845,148.54243,34
79.98532,-23.38924,158.21368,6
79.318504,-24.231888,160.5703,6
82.437164,-21.190264,154.99712,6
80.81253,-24.236162,155.39992,6
74.62276,-16.221025,144.51224,12
77.1483,-13.561353,157.27814,6
80.9896,-18.712137,153.4579,6
71.40837,-12.180859,167.20659,6
79.02992,-18.12489,154.14351,6
82.91521,-24.588358,153.89906,6
77.01318,-15.60075,156.18823,6
80.51124,-19.306719,150.57542,6
81.41354,-23.018799,155.49094,6
80.6615,-22.505676,150.63472,6
79.19458,-20.093353,150.95859,6
73.84202,-8.68909,159.61162,2
77.84755,-14.108037,159.172,6
73.15232,-8.848087,159.43256,2
77.1834,-13.471722,160.89378,6
83.11181,-26.438925,156.39136,6
81.61311,-24.938047,153.51057,6
75.0411,-11.304889,157.34804,6
84.819984,-26.027409,151.68423,6
82.401886,-21.643608,165.76797,6
82.81148,-23.806408,152.96848,6
81.871475,-22.845558,152.19467,6
76.04636,-14.833899,160.48788,6
80.103516,-15.6318,160.25214,6
82.643974,-23.25095,163.50223,6
76.11408,-13.83472,162.72264,6
77.4704,-20.079767,158.25557,6
80.86884,-21.620274,154.34508,6
78.692154,-20.167883,160.68866,6
77.31578,-17.384527,158.00946,6
82.87335,-24.889008,159.54047,6
84.12498,-27.625591,160.96672,6
61.19249,-5.498338,164.19888,1
24.941942,-48.681644,161.01819,18
71.982475,-11.464543,167.94807,6
84.72087,-22.710283,160.27063,6
75.86328,-17.164757,167.96188,6
81.375465,-19.8265,161.021,6
76.920586,-17.605154,163.3423,6
77.897064,-20.236439,159.05576,6
77.11957,-11.091952,149.00177,12
81.992645,-25.491184,162.89488,6
80.798706,-21.679508,160.25972,6
75.5632,-27.438416,156.12196,6
78.67922,-20.107698,153.86382,6
76.497925,-18.834593,160.53925,6
81.09033,-22.64677,161.29759,6
71.989845,-14.892651,170.21263,7
82.47349,-17.10032,157.83067,6
83.41216,-20.47831,157.74432,6
76.94039,-19.84661,169.43144,6
67.461266,-5.1317115,159.22337,1
86.81607,-23.522583,152.9152,6
74.71446,-15.686269,173.05106,7
79.93359,-18.506393,161.57202,6
75.52308,-13.100371,172.39432,7
82.87118,-23.635529,157.5564,6
81.41305,-24.94762,162.91093,6
77.22683,-18.103825,166.02083,6
78.283806,-23.069487,159.93668,6
79.18837,-19.758791,167.7532,6
80.27099,-24.439926,168.18387,6
77.77245,-19.027992,160.903,6
18.487045,-65.55129,147.00607,11
80.585434,-21.93062,163.93471,6
79.66902,-17.932564,164.85938,6
81.585236,-22.443825,160.73547,6
78.48453,-17.97048,167.39136,6
80.058556,-22.638596,164.74791,6
79.17139,-22.53722,165.72313,6
76.92859,-17.480228,165.31538,6
76.864845,-16.063503,161.43166,6
77.34765,-19.048204,164.8164,6
74.69468,-17.089525,169.7142,6
80.63103,-16.941113,161.83932,6
77.43279,-17.802809,170.27579,7
77.19267,-14.564478,169.02657,6
77.44707,-24.93898,170.2073,7
72.75314,-10.847444,170.64423,7
71.35629,-17.548605,165.31067,6
76.64296,-19.984158,173.6001,7
80.30694,-25.271027,168.58807,6
79.948395,-23.153927,168.63313,6
75.08274,-16.124807,169.04549,6
73.62307,-17.480534,169.50381,6
79.77401,-25.193842,170.56229,7
77.75114,-22.63117,166.29274,6
69.74745,-8.252116,168.80182,1
70.92226,-14.298125,171.31044,7
76.96147,-19.95513,170.10599,7
80.840744,-22.36223,164.38947,6
72.566315,-24.167976,176.41068,7
78.13344,-18.509785,170.10406,7
72.902,-16.400982,170.57553,7
61.432594,-3.8063545,168.9307,1
76.21825,-17.498817,167.04941,6
71.86826,-15.641942,173.9657,7
74.94371,-28.472847,167.48132,6
74.31046,-10.834531,167.41852,6
81.32643,-17.864384,162.23795,6
37.99939,-51.5895,162.6124,31
75.75876,-23.176025,166.94592,6
82.25732,-28.766632,165.3194,6
63.58645,-14.514655,179.81448,19
73.030624,-22.556477,175.85168,7
65.513756,-27.995487,167.18994,9
71.31164,-14.189011,173.11516,7
62.938225,-13.550731,180.38235,19
79.266525,-22.446907,164.73985,6
72.526505,-16.586678,172.44739,7
76.94932,-18.463207,170.13144,7
73.89345,-20.33405,171.71225,7
70.853455,-15.193275,173.91919,7
75.39597,-21.032343,172.34998,7
68.64453,-17.419209,179.1105,19
76.26546,-14.67739,171.04224,7
71.696335,-19.985632,175.26242,7
65.382286,-6.166916,168.34557,1
70.81256,-13.554683,174.42535,7
65.29023,-10.986088,174.62389,19
71.355965,-13.90707,175.70924,7
77.38756,-24.519226,172.29767,7
72.47857,-18.1262,174.35764,7
74.08148,-11.990348,169.70702,6
69.7031,-15.623013,175.39247,19
71.676796,-16.331127,174.03601,7
76.23933,-21.845444,174.83383,7
73.130005,-18.623669,174.82083,7
60.83107,-14.528021,183.39752,19
25.1517,-46.979156,145.27222,35
70.84845,-13.086559,173.33957,7
69.62361,-17.938297,175.46603,19
71.54036,-11.414808,174.33456,7
70.05495,-14.153097,171.6227,7
70.346535,-12.658893,171.1902,7
65.7356,-8.493556,173.09576,5
74.798744,-21.423834,176.03645,7
71.95899,-14.132807,171.37585,7
74.23547,-16.570456,170.52934,7
66.51578,-14.656612,176.62833,19
74.8763,-15.724763,171.22237,7
69.6692,-14.033008,175.96678,19
58.46706,-11.41729,182.39606,19
62.510002,-11.270174,177.93015,19
65.933426,-9.1171465,176.50587,5
63.0677,-6.2900968,177.82736,5
69.430145,-16.381819,177.63867,19
62.040257,-10.792078,179.04747,19
66.70866,-6.676508,155.15485,1
66.088936,-23.753052,181.391,19
65.03819,-8.461334,171.08504,5
62.132603,-7.442053,177.54958,5
64.47201,-8.530165,175.89584,5
48.10327,-54.5045,168.21063,31
65.79063,-8.249666,180.12152,5
64.554184,-12.023295,178.6148,19
63.425507,-5.871915,174.11829,5
60.14664,-4.2418914,174.86838,5
72.62467,-9.207253,170.076,8
69.20421,-13.482393,176.58722,19
75.35739,-16.21273,171.79199,7
65.63762,-9.811312,173.59326,5
62.602596,-9.478628,178.12463,5
61.29798,-5.7493315,170.32881,5
69.3718,-12.585754,173.57124,19
57.924007,-9.939716,184.33153,5
63.356285,-7.407962,177.1802,5
59.814384,-5.2641053,173.33286,5
61.24115,-5.4450197,173.04474,5
56.98246,-1.6998732,172.24078,5
60.924187,-7.1127534,180.35875,5
67.44107,-7.9744534,172.34383,5
65.3668,-9.661855,173.69379,5
61.691875,-3.8471258,173.04593,5
62.096592,-7.079938,175.89005,5
67.831024,-9.334881,173.6927,5
58.599304,-7.3263445,180.68475,5
63.01265,-1.488161,174.18289,5
53.515457,-11.952456,178.73868,19
60.395794,-5.318575,174.81912,5
62.466324,-9.379308,177.60147,5
31.279985,-4.347854,169.17464,16
60.98553,-3.9013193,169.23592,1
67.35717,-5.4493384,172.46004,5
67.05741,-7.670848,172.47296,5
56.318813,-7.6665597,182.67642,5
57.086926,-9.029564,181.83179,5
63.313366,-11.428558,179.57787,19
66.01712,-9.804081,175.85228,5
64.72833,-8.908518,173.27756,5
52.79446,-3.3937802,173.16235,5
57.143208,-7.270053,180.42955,5
62.568184,-7.506866,176.62115,5
55.35471,-2.1012561,174.85156,5
56.02532,-1.2039789,170.93066,5
58.28924,-5.5662274,174.78003,5
64.19742,-7.494907,177.15405,5
59.188446,-2.1060605,174.98566,5
53.511814,-6.036269,179.22777,5
61.06298,-4.143753,173.7181,5
59.560593,-7.1988873,177.2008,5
57.551514,-3.583238,173.19357,5
58.898144,-2.5289738,173.17056,5
61.832157,-2.8071523,176.13113,5
61.304764,-4.591258,172.61397,5
63.108482,-5.8713827,173.23474,5
58.464436,-6.7000146,173.68529,5
54.578114,-0.5944965,168.89381,1
38.18733,-3.84931,167.20045,16
55.226715,-3.4603257,170.24193,5
58.174095,0.85359836,169.26485,1
54.998188,-3.5901725,177.55318,5
54.47893,-7.0585723,174.93584,5
60.624435,-5.990856,175.43683,5
56.160835,-3.0393968,167.63443,1
53.967346,-4.0962524,177.6249,5
55.016483,-0.093130656,173.49878,5
55.636177,-0.46471077,169.30846,1
58.40592,-3.2509804,176.12457,5
59.513824,1.4948405,168.26318,1
55.10955,-0.3819188,170.63203,5
58.365707,-2.6193478,173.85376,5
53.68195,-0.11890292,169.71677,1
51.81753,-1.9162188,170.02977,5
49.712254,-0.28462684,171.50346,26
55.755352,-4.659483,161.02948,1
58.611603,-4.545147,175.87845,5
54.136055,-1.4757183,171.45938,5
46.11187,-38.25285,153.04628,36
52.487747,-3.7059329,173.6726,5
54.403973,-0.7193885,168.8389,1
50.398945,-0.22941016,168.77596,1
53.29486,-6.854012,177.93887,5
54.34427,-2.0392067,167.094,1
51.522594,-0.42645788,164.12085,1
55.69649,0.8566098,164.84892,1
52.139393,-0.6341929,171.12057,5
52.32088,0.48878425,167.87701,1
56.842728,0.49104217,165.34805,1
55.15499,-3.421233,170.8067,5
57.394432,1.1452508,163.23239,1
52.784416,-4.879008,175.35025,5
58.865204,-3.9672818,167.00537,1
57.709793,1.3233397,159.163,1
55.769905,-0.5418647,167.35223,1
52.088894,2.4362884,159.42238,1
56.47614,1.9077729,164.65424,1
54.372246,-0.6381872,170.52483,5
55.398933,-3.3180854,172.41762,5
61.79211,-2.6175256,165.11221,1
57.193085,1.3116481,164.3416,1
49.764637,0.3334886,167.85297,16
54.876183,3.1481667,165.29327,1
56.925415,1.5556376,159.89429,1
52.464962,2.093924,161.5114,1
42.66861,0.79535455,165.35118,16
44.121326,2.3562398,164.66545,16
50.81098,1.5670767,155.15515,1
53.010757,2.7703717,168.6598,1
47.54476,2.3791728,165.55399,16
57.584877,2.3663962,157.83801,1
61.378494,1.1860808,157.61916,1
58.024364,3.6820505,163.90005,1
47.473873,5.425192,151.0314,16
20.267141,-78.5769,161.08633,29
52.565353,2.9278257,163.0974,1
48.55669,-0.6371862,166.52162,16
42.695423,2.104512,155.98851,16
55.428738,3.9490855,151.90083,1
54.481068,2.13313,158.1418,1
56.629387,-0.016391672,165.36212,1
52.581215,0.57989043,166.69496,1
45.67082,3.254909,164.73569,16
48.781937,4.1966214,160.98787,16
54.058193,-0.3728616,162.31717,1
34.564407,0.31489778,151.44958,16
55.685467,2.0833838,161.52647,1
51.778797,0.71651196,167.24557,1
44.329742,3.3414457,156.18227,16
55.14985,1.3215005,167.94334,1
51.90373,2.1109068,158.10307,1
46.813156,1.9000007,157.92589,16
55.02161,4.4104877,150.98662,1
41.09417,1.7557102,154.64534,16
42.666798,1.841177,159.565,16
44.179653,4.787787,155.65614,16
49.914352,2.1444204,158.80392,16
53.291134,2.2929928,159.88141,1
47.21844,2.9641569,153.76614,16
57.69657,-2.7314332,165.74257,1
42.826786,5.7736616,153.0112,16
50.324287,-1.4048686,164.40828,1
48.447006,-5.2461286,158.14679,16
55.604836,2.7476928,155.71306,1
49.641663,7.533122,156.61049,16
53.103012,3.087696,148.63281,3
38.183388,3.458865,158.2962,16
47.502228,-37.737213,188.44283,30
56.455685,-0.57527524,161.56393,1
44.449768,4.7492666,148.9179,17
40.731377,1.2650666,153.27771,16
48.675064,3.5957274,155.01564,16
71.95723,-6.302001,165.87482,2
53.056343,1.8761612,157.61418,1
57.526077,-0.25148845,162.85216,1
55.944153,2.4361684,150.50694,1
40.090656,1.8651419,159.74196,16
61.527565,1.2844611,155.35617,1
47.657833,3.478987,154.89534,16
36.55206,2.8664832,148.1572,17
45.13424,2.3494058,158.6932,16
58.77648,0.062267765,160.23712,1
50.96867,2.3538587,155.89978,1
50.349773,5.2746367,161.63168,1
59.60286,-0.23032261,151.52646,1
58.404507,-0.09369948,160.92679,1
52.696148,-0.981594,153.1629,1
52.680336,-0.3563444,154.35574,1
56.42913,0.7250926,158.32864,1
50.11651,4.3345723,154.43227,1
58.775635,1.6517161,157.79294,1
39.8768,2.2662082,162.65283,16
51.36574,4.4513397,156.62784,1
57.784126,0.6946803,152.14629,1
58.30033,2.1968493,147.0535,3
52.520027,3.233376,151.72472,1
47.992268,1.8543582,151.53474,16
56.61641,1.8609971,155.00423,1
60.23518,-6.760139,157.42348,1
56.748577,-0.46099547,152.76839,1
56.30295,-1.7173516,142.67348,3
29.428844,-25.708342,155.12933,25
47.736553,-1.3555979,151.84569,16
58.560516,1.0267761,152.50626,1
50.02939,0.5077545,156.87144,1
59.959908,-0.48743993,146.37708,3
51.688766,0.26710808,149.22539,3
52.74551,-0.03631184,142.54,3
60.171047,-1.3225539,146.32898,3
62.183266,0.09655948,150.65967,1
53.798546,3.8957038,148.79538,3
48.075558,4.606732,153.68153,16
52.677986,2.7545407,156.579,1
59.946823,-0.98246044,146.68001,3
54.16988,-1.2366529,159.79982,1
46.987988,0.9278745,143.13788,17
53.250164,1.6227665,145.20648,3
55.033134,1.4119006,149.08212,3
56.643147,-1.2488378,150.12093,1
55.843777,0.76771915,154.54439,1
42.417557,2.8234031,149.38971,17
51.88195,-0.8163845,144.93365,3
55.44769,-1.1562123,150.73457,1
62.62065,-3.5110497,143.12521,3
46.958862,0.66155803,145.7108,17
55.088444,0.9952433,152.68048,1
63.41995,-1.9788773,147.03116,3
59.25613,0.31277812,147.70653,3
60.762177,-1.5896583,145.68814,3
56.185745,-1.306374,140.56616,3
43.79623,-0.30209008,143.32611,17
65.73132,-3.7417746,141.94992,3
60.46085,-0.09074378,149.18602,3
56.895256,1.7456359,148.62538,3
66.9008,-2.8460474,148.53514,3
54.230583,2.2437627,149.89133,3
59.154163,1.6042267,146.3323,3
57.8616,1.2212367,145.22382,3
47.15923,1.1003574,144.80469,17
67.59241,-3.7743375,146.4616,3
57.245716,-0.27864268,148.16211,3
60.794113,1.2346392,147.36891,3
68.34628,-0.8721537,151.9219,1
53.201138,2.3609223,154.70193,1
59.421524,-2.4148533,142.35037,3
61.081924,-5.304608,142.885,3
61.17735,-3.594129,139.78915,3
58.307415,1.2151699,146.3054,3
65.63697,-3.6587808,154.83539,1
63.492043,-0.805274,148.99895,3
45.21438,-0.30493286,156.69725,16
64.91426,-0.88332593,148.85844,3
60.044594,-1.9061233,143.60338,3
63.742565,-2.7767978,146.48866,3
65.27781,-9.213888,141.53421,3
64.39844,-0.81156874,141.96515,3
59.662132,-0.81645656,142.24734,3
59.02301,0.89312553,162.90358,1
62.36949,0.36044574,146.3348,3
53.49305,0.07466752,142.16772,3
63.094482,-5.229218,140.41653,3
58.451797,0.38264847,148.02122,3
60.573177,-1.17473,148.00618,3
66.834335,-5.681798,145.19312,3
61.558968,-8.292888,138.61418,3
62.676834,-4.7591844,141.46535,3
63.77516,-3.2334127,142.61252,3
31.766666,-33.71057,150.7221,36
65.86423,-6.365414,139.3738,3
61.422447,-3.4539163,138.6848,3
63.73026,-6.865551,143.88106,3
68.862274,-7.3596387,145.79922,3
64.87879,-5.805207,144.96901,3
70.29854,-11.775645,145.33762,12
67.463,-5.2183414,143.47578,3
62.580647,-1.3858774,138.2557,3
65.23996,-4.6076746,147.33138,3
68.89844,-6.2249813,148.83684,3
65.18614,-5.6870728,144.01334,3
64.90394,-5.4939485,148.9002,3
75.32451,-12.028357,151.8522,6
67.7877,-12.437043,138.3777,23
64.79231,-2.41807,143.06386,3
70.486374,-9.776236,143.7215,4
70.78131,-7.1924925,147.83295,4
63.544617,-4.29344,148.29951,3
63.629158,-1.3208108,143.65889,3
77.80858,-19.732143,145.23961,12
62.95178,-6.6849346,139.98697,3
62.70763,-2.7372494,145.05254,3
69.82253,-4.72948,149.41412,3
66.29808,-9.339777,137.73816,3
64.18685,-4.982079,140.6348,3
73.914246,-11.712733,145.0879,12
77.0367,-18.207191,148.21895,12
67.17066,-5.898591,147.41647,3
68.19791,-7.012997,140.82811,3
63.590298,-3.6987677,143.96912,3
71.47334,-10.119751,139.49734,12
66.46162,-6.2081556,146.2693,3
63.528267,-3.43286,142.47252,3
68.83308,-10.190161,151.64195,9
68.88684,-3.1430135,141.58522,3
77.6581,-17.450357,138.82326,12
71.40303,-7.677314,144.56238,4
67.623085,-4.0610447,149.2178,3
67.99208,-3.9834392,145.03307,3
71.16388,-13.072003,144.49811,12
70.426155,-2.2771297,140.47859,4
67.44058,-3.410468,143.12717,3
68.68415,-3.9400957,146.55736,3
72.14999,-10.230228,145.34996,12
69.70149,-9.229551,139.93687,3
67.423035,-2.3334079,148.11075,3
69.9922,-9.729298,144.27802,3
73.05221,-12.704542,141.54425,12
72.16115,-10.608973,148.15352,12
70.74662,-10.1455,142.8753,12
73.935196,-13.072213,141.08574,12
76.49335,-15.169727,138.60666,12
82.27034,-23.02645,149.81181,12
74.557434,-10.242477,145.4036,12
64.63515,-13.764355,136.83112,23
74.04338,-9.035322,150.17278,2
76.98505,-19.098248,145.40158,12
64.07609,-5.749983,140.60272,3
69.09109,-10.031233,140.993,23
57.527203,-18.755655,131.50009,23
74.59789,-11.176893,147.02757,12
74.1147,-21.882668,134.64339,12
78.56495,-17.500708,143.6901,12
64.48244,-7.1787977,142.52448,3
73.37363,-15.692636,141.63351,12
74.37863,-10.3759775,142.59177,12
78.261284,-20.097963,146.13597,12
73.760284,-15.35648,143.03119,12
76.33857,-9.815325,150.1378,2
72.95836,-12.489721,145.33617,12
78.44521,-21.867897,144.07411,12
75.31778,-32.056305,140.34044,34
74.0236,-14.52156,142.47876,12
80.5325,-25.982618,148.42848,12
72.85856,-14.110498,137.55309,12
76.10289,-17.925785,137.55754,12
73.66025,-10.194073,153.77016,6
79.824005,-26.25514,145.21455,12
76.41739,-20.213886,138.23299,12
80.331406,-18.98967,145.10068,12
66.45146,-12.87119,146.6877,23
74.71391,-12.025162,142.08945,12
77.628586,-16.738731,146.38889,12
84.42768,-28.47797,155.20111,6
70.16234,-13.4898,139.87776,12
78.513145,-13.527035,145.29172,12
82.66713,-21.22711,149.48297,12
77.88008,-19.158073,146.20226,12
73.90146,-9.314281,157.29195,2
79.51234,-19.438835,152.70775,6
78.28452,-17.45692,154.65948,6
75.85711,-15.757305,146.26593,12
74.47921,-16.60199,150.36273,6
81.02417,-19.029718,152.04924,6
80.20412,-23.282635,153.37613,6
80.059555,-24.901142,147.48294,12
78.13687,-23.39827,149.32382,12
78.579834,-17.101004,150.22827,6
84.21508,-22.253014,153.40045,6
82.001,-22.911438,146.77985,12
